362.462	-2.47484	0.594693
362.863	-2.49155	0.595084
363.263	-2.50747	0.59562
363.664	-2.52256	0.596312
364.064	-2.53679	0.59717
364.464	-2.55011	0.598205
364.865	-2.56247	0.599426
365.265	-2.57388	0.600834
365.666	-2.58441	0.602419
366.066	-2.5941	0.604171
366.466	-2.60304	0.606078
366.867	-2.61128	0.60813
367.267	-2.6189	0.610316
367.668	-2.62594	0.612624
368.068	-2.63249	0.615045
368.468	-2.6386	0.617566
368.869	-2.64435	0.620178
369.269	-2.64978	0.622869
369.67	-2.65498	0.625629
370.07	-2.66	0.628446
370.47	-2.66491	0.63131
370.871	-2.66978	0.63421
371.271	-2.67467	0.637135
371.672	-2.67964	0.640075
372.072	-2.68476	0.643017
372.472	-2.6901	0.645952
372.873	-2.69571	0.648868
373.273	-2.70167	0.651755
373.674	-2.70804	0.654602
374.074	-2.71488	0.657398
374.474	-2.72227	0.660132
374.875	-2.73026	0.662793
375.275	-2.73891	0.66537
375.676	-2.7483	0.667852
376.076	-2.75848	0.670231
376.476	-2.76943	0.672504
376.877	-2.78111	0.674672
377.277	-2.7935	0.676735
377.678	-2.80655	0.678693
378.078	-2.82023	0.680546
378.478	-2.83451	0.682296
378.879	-2.84936	0.683943
379.279	-2.86473	0.685486
379.68	-2.88059	0.686926
380.08	-2.89691	0.688265
380.48	-2.91365	0.689501
380.881	-2.93079	0.690635
381.281	-2.94827	0.691669
381.682	-2.96608	0.692601
382.082	-2.98417	0.693433
382.482	-3.00251	0.694165
382.883	-3.02106	0.694797
383.283	-3.03979	0.695329
383.684	-3.05867	0.695763
384.084	-3.07766	0.696098
384.484	-3.09673	0.696335
384.885	-3.11583	0.696474
385.285	-3.13495	0.696515
385.686	-3.15403	0.696459
386.086	-3.17305	0.696307
386.486	-3.19197	0.696058
386.887	-3.21076	0.695713
387.287	-3.22939	0.695273
387.688	-3.24781	0.694737
388.088	-3.26602	0.694111
388.488	-3.28402	0.693402
388.889	-3.30184	0.692618
389.289	-3.31948	0.691769
389.69	-3.33696	0.690863
390.09	-3.35429	0.689908
390.49	-3.37149	0.688912
390.891	-3.38856	0.687885
391.291	-3.40552	0.686833
391.692	-3.42238	0.685767
392.092	-3.43916	0.684695
392.492	-3.45587	0.683624
392.893	-3.47252	0.682563
393.293	-3.48912	0.681521
393.694	-3.5057	0.680506
394.094	-3.52225	0.679527
394.494	-3.53879	0.678592
394.895	-3.55535	0.677709
395.295	-3.57192	0.676888
395.696	-3.58852	0.676136
396.096	-3.60518	0.675461
396.496	-3.62189	0.674873
396.897	-3.63867	0.67438
397.297	-3.65554	0.67399
397.698	-3.6725	0.673711
398.098	-3.68958	0.673553
398.498	-3.70678	0.673523
398.899	-3.72411	0.67363
399.299	-3.7416	0.673883
399.7	-3.75925	0.674289
400.1	-3.77707	0.674858
400.501	-3.79508	0.675592
400.901	-3.81327	0.676482
401.301	-3.83162	0.67752
401.702	-3.85013	0.678696
402.102	-3.8688	0.68
402.503	-3.88761	0.681423
402.903	-3.90656	0.682955
403.303	-3.92565	0.684587
403.704	-3.94485	0.68631
404.104	-3.96417	0.688114
404.505	-3.9836	0.689989
404.905	-4.00313	0.691926
405.305	-4.02275	0.693915
405.706	-4.04245	0.695948
406.106	-4.06224	0.698014
406.507	-4.08209	0.700104
406.907	-4.102	0.702209
407.307	-4.12197	0.704319
407.708	-4.14199	0.706425
408.108	-4.16204	0.708516
408.509	-4.18213	0.710585
408.909	-4.20224	0.71262
409.309	-4.22237	0.714613
409.71	-4.2425	0.716555
410.11	-4.26264	0.718435
410.511	-4.28277	0.720244
410.911	-4.30288	0.721974
411.311	-4.32298	0.723613
411.712	-4.34304	0.725153
412.112	-4.36307	0.726585
412.513	-4.38306	0.727898
412.913	-4.40299	0.729084
413.313	-4.42286	0.730133
413.714	-4.44267	0.731038
414.114	-4.4624	0.731803
414.515	-4.48208	0.732436
414.915	-4.50168	0.732944
415.315	-4.52121	0.733332
415.716	-4.54068	0.733608
416.116	-4.56008	0.733779
416.517	-4.57941	0.733851
416.917	-4.59867	0.733831
417.317	-4.61786	0.733726
417.718	-4.63698	0.733542
418.118	-4.65604	0.733287
418.519	-4.67502	0.732967
418.919	-4.69393	0.732588
419.319	-4.71277	0.732158
419.72	-4.73155	0.731684
420.12	-4.75025	0.731172
420.521	-4.76888	0.730628
420.921	-4.78744	0.730061
421.321	-4.80592	0.729476
421.722	-4.82434	0.72888
422.122	-4.84269	0.72828
422.523	-4.86096	0.727682
422.923	-4.87916	0.727094
423.323	-4.89729	0.726523
423.724	-4.91534	0.725974
424.124	-4.93332	0.725455
424.525	-4.95123	0.724973
424.925	-4.96907	0.724534
425.325	-4.98683	0.724145
425.726	-5.00452	0.723813
426.126	-5.02213	0.723545
426.527	-5.03967	0.723347
426.927	-5.05713	0.723226
427.327	-5.07452	0.723188
427.728	-5.09184	0.723242
428.128	-5.10908	0.723386
428.529	-5.12626	0.723617
428.929	-5.14337	0.72393
429.329	-5.16043	0.724322
429.73	-5.17743	0.724788
430.13	-5.19439	0.725324
430.531	-5.2113	0.725926
430.931	-5.22818	0.726588
431.331	-5.24503	0.727308
431.732	-5.26184	0.72808
432.132	-5.27864	0.728901
432.533	-5.29542	0.729766
432.933	-5.31218	0.730671
433.333	-5.32894	0.731611
433.734	-5.34569	0.732583
434.134	-5.36245	0.733582
434.535	-5.37922	0.734604
434.935	-5.396	0.735644
435.335	-5.41279	0.736699
435.736	-5.42961	0.737763
436.136	-5.44645	0.738834
436.537	-5.46333	0.739906
436.937	-5.48025	0.740975
437.337	-5.49721	0.742037
437.738	-5.51421	0.743088
438.138	-5.53127	0.744123
438.539	-5.54838	0.745138
438.939	-5.56556	0.746129
439.339	-5.58281	0.747092
439.74	-5.60012	0.748022
440.14	-5.61752	0.748916
440.541	-5.635	0.749768
440.941	-5.65256	0.750574
441.341	-5.67022	0.751331
441.742	-5.68797	0.752034
442.142	-5.70583	0.752679
442.543	-5.72379	0.753261
442.943	-5.74187	0.753776
443.343	-5.76006	0.754223
443.744	-5.77836	0.754602
444.144	-5.79676	0.754917
444.545	-5.81527	0.755168
444.945	-5.83388	0.755358
445.345	-5.85259	0.755488
445.746	-5.87139	0.755561
446.146	-5.89028	0.755577
446.547	-5.90926	0.75554
446.947	-5.92832	0.75545
447.347	-5.94746	0.755311
447.748	-5.96667	0.755123
448.148	-5.98595	0.754888
448.549	-6.00531	0.754609
448.949	-6.02472	0.754287
449.349	-6.0442	0.753923
449.75	-6.06374	0.753521
450.15	-6.08333	0.753082
450.551	-6.10297	0.752607
450.951	-6.12266	0.752099
451.351	-6.1424	0.751559
451.752	-6.16217	0.75099
452.152	-6.18198	0.750392
452.553	-6.20182	0.749769
452.953	-6.2217	0.749121
453.353	-6.24159	0.748451
453.754	-6.26152	0.74776
454.154	-6.28146	0.747051
454.555	-6.30141	0.746326
454.955	-6.32138	0.745585
455.355	-6.34136	0.744831
455.756	-6.36134	0.744067
456.156	-6.38132	0.743293
456.557	-6.4013	0.742511
456.957	-6.42127	0.741724
457.357	-6.44124	0.740933
457.758	-6.46119	0.740141
458.158	-6.48113	0.739348
458.559	-6.50104	0.738558
458.959	-6.52094	0.737771
459.359	-6.5408	0.73699
459.76	-6.56064	0.736216
460.16	-6.58045	0.735449
460.561	-6.60023	0.734691
460.961	-6.61998	0.733941
461.361	-6.6397	0.733201
461.762	-6.65939	0.732471
462.162	-6.67905	0.731751
462.563	-6.69868	0.731043
462.963	-6.71828	0.730346
463.363	-6.73786	0.729662
463.764	-6.7574	0.728991
464.164	-6.77691	0.728334
464.565	-6.79639	0.727691
464.965	-6.81584	0.727062
465.365	-6.83526	0.726449
465.766	-6.85465	0.725853
466.166	-6.874	0.725273
466.567	-6.89333	0.72471
466.967	-6.91262	0.724165
467.367	-6.93189	0.723638
467.768	-6.95112	0.723131
468.168	-6.97032	0.722643
468.569	-6.98949	0.722176
468.969	-7.00863	0.72173
469.369	-7.02774	0.721305
469.77	-7.04681	0.720902
470.17	-7.06585	0.720522
470.571	-7.08486	0.720165
470.971	-7.10384	0.719832
471.371	-7.12279	0.719524
471.772	-7.1417	0.71924
472.172	-7.16058	0.718983
472.573	-7.17943	0.718752
472.973	-7.19824	0.718548
473.373	-7.21702	0.718371
473.774	-7.23577	0.718223
474.174	-7.25449	0.718103
474.575	-7.27317	0.718013
474.975	-7.29182	0.717952
475.375	-7.31043	0.717923
475.776	-7.32901	0.717924
476.176	-7.34756	0.717957
476.577	-7.36607	0.718023
476.977	-7.38455	0.718122
477.377	-7.403	0.718253
477.778	-7.42141	0.718418
478.178	-7.4398	0.718614
478.579	-7.45816	0.718842
478.979	-7.47651	0.719101
479.379	-7.49484	0.719389
479.78	-7.51315	0.719707
480.18	-7.53145	0.720053
480.581	-7.54975	0.720427
480.981	-7.56804	0.720829
481.381	-7.58633	0.721256
481.782	-7.60463	0.72171
482.182	-7.62293	0.722189
482.583	-7.64123	0.722692
482.983	-7.65956	0.723219
483.383	-7.67789	0.72377
483.784	-7.69625	0.724342
484.184	-7.71463	0.724937
484.585	-7.73303	0.725552
484.985	-7.75147	0.726188
485.385	-7.76993	0.726843
485.786	-7.78843	0.727518
486.186	-7.80698	0.728211
486.587	-7.82556	0.728921
486.987	-7.84419	0.729648
487.387	-7.86286	0.730392
487.788	-7.88159	0.731151
488.188	-7.90037	0.731926
488.589	-7.91922	0.732714
488.989	-7.93812	0.733516
489.389	-7.95709	0.734331
489.79	-7.97613	0.735158
490.19	-7.99524	0.735996
490.591	-8.01442	0.736846
490.991	-8.03369	0.737705
491.391	-8.05303	0.738574
491.792	-8.07246	0.739451
492.192	-8.09198	0.740337
492.593	-8.11159	0.74123
492.993	-8.13129	0.74213
493.393	-8.1511	0.743036
493.794	-8.171	0.743947
494.194	-8.19101	0.744862
494.595	-8.21113	0.745782
494.995	-8.23135	0.746705
495.395	-8.2517	0.747631
495.796	-8.27216	0.748558
496.196	-8.29274	0.749487
496.597	-8.31344	0.750417
496.997	-8.33425	0.751348
497.397	-8.35518	0.75228
497.798	-8.37621	0.753213
498.198	-8.39734	0.754147
498.599	-8.41857	0.755082
498.999	-8.4399	0.756019
499.399	-8.46132	0.756956
499.8	-8.48282	0.757894
500.2	-8.5044	0.758834
500.601	-8.52607	0.759774
501.001	-8.5478	0.760716
501.401	-8.56961	0.761658
501.802	-8.59148	0.762602
502.202	-8.61341	0.763546
502.603	-8.6354	0.764492
503.003	-8.65744	0.765439
503.403	-8.67953	0.766387
503.804	-8.70166	0.767335
504.204	-8.72384	0.768285
504.605	-8.74605	0.769236
505.005	-8.7683	0.770188
505.405	-8.79057	0.771141
505.806	-8.81286	0.772095
506.206	-8.83518	0.77305
506.607	-8.85751	0.774006
507.007	-8.87986	0.774963
507.407	-8.90221	0.775921
507.808	-8.92456	0.77688
508.208	-8.94692	0.777841
508.609	-8.96927	0.778802
509.009	-8.99161	0.779764
509.409	-9.01393	0.780727
509.81	-9.03624	0.781692
510.21	-9.05853	0.782657
510.611	-9.0808	0.783623
511.011	-9.10303	0.784591
511.411	-9.12523	0.785559
511.812	-9.14739	0.786528
512.212	-9.16951	0.787499
512.613	-9.19159	0.78847
513.013	-9.21361	0.789443
513.413	-9.23558	0.790416
513.814	-9.25749	0.791391
514.214	-9.27934	0.792366
514.615	-9.30112	0.793343
515.015	-9.32283	0.79432
515.415	-9.34447	0.795299
515.816	-9.36603	0.796279
516.216	-9.3875	0.797259
516.617	-9.40889	0.798241
517.017	-9.43018	0.799223
517.417	-9.45139	0.800206
517.818	-9.47251	0.801189
518.218	-9.49355	0.802171
518.619	-9.51451	0.803152
519.019	-9.53539	0.804131
519.419	-9.5562	0.805108
519.82	-9.57694	0.806082
520.22	-9.59761	0.807052
520.621	-9.61821	0.808018
521.021	-9.63874	0.80898
521.421	-9.65922	0.809936
521.822	-9.67964	0.810887
522.222	-9.70001	0.811832
522.623	-9.72032	0.81277
523.023	-9.74058	0.8137
523.423	-9.7608	0.814623
523.824	-9.78098	0.815537
524.224	-9.80111	0.816441
524.625	-9.8212	0.817337
525.025	-9.84126	0.818222
525.425	-9.86129	0.819097
525.826	-9.88128	0.81996
526.226	-9.90125	0.820811
526.627	-9.9212	0.82165
527.027	-9.94112	0.822476
527.427	-9.96103	0.823289
527.828	-9.98092	0.824087
528.228	-10.0008	0.824871
528.629	-10.0207	0.82564
529.029	-10.0405	0.826393
529.429	-10.0604	0.827129
529.83	-10.0802	0.827849
530.23	-10.1001	0.828552
530.631	-10.1199	0.829236
531.031	-10.1398	0.829902
531.431	-10.1597	0.830549
531.832	-10.1796	0.831176
532.232	-10.1995	0.831783
532.633	-10.2194	0.83237
533.033	-10.2393	0.832935
533.433	-10.2593	0.833478
533.834	-10.2793	0.833999
534.234	-10.2993	0.834497
534.635	-10.3193	0.834971
535.035	-10.3394	0.835421
535.435	-10.3595	0.835847
535.836	-10.3797	0.836247
536.236	-10.3999	0.836621
536.637	-10.4202	0.83697
537.037	-10.4405	0.837291
537.437	-10.4608	0.837585
537.838	-10.4812	0.837851
538.238	-10.5017	0.838088
538.639	-10.5222	0.838297
539.039	-10.5428	0.838475
539.439	-10.5634	0.838624
539.84	-10.5841	0.838743
540.24	-10.6049	0.838834
540.641	-10.6257	0.838897
541.041	-10.6466	0.838933
541.441	-10.6676	0.838944
541.842	-10.6886	0.83893
542.242	-10.7097	0.838892
542.643	-10.7308	0.838832
543.043	-10.752	0.838749
543.443	-10.7732	0.838646
543.844	-10.7945	0.838523
544.244	-10.8159	0.83838
544.645	-10.8373	0.83822
545.045	-10.8587	0.838043
545.445	-10.8802	0.83785
545.846	-10.9018	0.837641
546.246	-10.9234	0.837418
546.647	-10.945	0.837182
547.047	-10.9667	0.836934
547.447	-10.9884	0.836674
547.848	-11.0102	0.836404
548.248	-11.032	0.836125
548.649	-11.0539	0.835837
549.049	-11.0757	0.835542
549.449	-11.0977	0.83524
549.85	-11.1196	0.834932
550.25	-11.1416	0.83462
550.651	-11.1637	0.834304
551.051	-11.1857	0.833986
551.451	-11.2078	0.833665
551.852	-11.23	0.833344
552.252	-11.2521	0.833023
552.653	-11.2743	0.832703
553.053	-11.2965	0.832385
553.453	-11.3188	0.83207
553.854	-11.3411	0.83176
554.254	-11.3634	0.831453
554.655	-11.3857	0.831153
555.055	-11.408	0.83086
555.455	-11.4304	0.830574
555.856	-11.4528	0.830298
556.256	-11.4752	0.830031
556.657	-11.4976	0.829774
557.057	-11.52	0.829529
557.457	-11.5425	0.829297
557.858	-11.565	0.829078
558.258	-11.5874	0.828874
558.659	-11.6099	0.828685
559.059	-11.6324	0.828512
559.459	-11.6549	0.828357
559.86	-11.6775	0.82822
560.26	-11.7	0.828103
560.661	-11.7225	0.828005
561.061	-11.7451	0.827929
561.461	-11.7676	0.827875
561.862	-11.7902	0.827844
562.262	-11.8127	0.827837
562.663	-11.8353	0.827855
563.063	-11.8579	0.827899
563.463	-11.8804	0.82797
563.864	-11.903	0.828068
564.264	-11.9255	0.828195
564.665	-11.9481	0.828349
565.065	-11.9706	0.828531
565.465	-11.9931	0.82874
565.866	-12.0157	0.828977
566.266	-12.0382	0.82924
566.667	-12.0607	0.82953
567.067	-12.0833	0.829846
567.467	-12.1058	0.830188
567.868	-12.1283	0.830556
568.268	-12.1508	0.83095
568.669	-12.1733	0.83137
569.069	-12.1958	0.831814
569.469	-12.2183	0.832284
569.87	-12.2408	0.832778
570.27	-12.2633	0.833297
570.671	-12.2858	0.83384
571.071	-12.3082	0.834407
571.471	-12.3307	0.834998
571.872	-12.3532	0.835613
572.272	-12.3756	0.83625
572.673	-12.3981	0.836911
573.073	-12.4205	0.837595
573.473	-12.4429	0.838302
573.874	-12.4653	0.83903
574.274	-12.4878	0.839781
574.675	-12.5102	0.840554
575.075	-12.5326	0.841349
575.475	-12.5549	0.842165
575.876	-12.5773	0.843002
576.276	-12.5997	0.84386
576.677	-12.622	0.84474
577.077	-12.6444	0.845639
577.477	-12.6667	0.846559
577.878	-12.6891	0.847499
578.278	-12.7114	0.848458
578.679	-12.7337	0.849438
579.079	-12.756	0.850436
579.479	-12.7783	0.851454
579.88	-12.8005	0.852491
580.28	-12.8228	0.853546
580.681	-12.8451	0.85462
581.081	-12.8673	0.855712
581.481	-12.8895	0.856821
581.882	-12.9117	0.857949
582.282	-12.9339	0.859094
582.683	-12.9561	0.860256
583.083	-12.9783	0.861435
583.483	-13.0005	0.862631
583.884	-13.0226	0.863844
584.284	-13.0448	0.865073
584.685	-13.0669	0.866318
585.085	-13.089	0.867578
585.485	-13.1111	0.868855
585.886	-13.1332	0.870146
586.286	-13.1552	0.871453
586.687	-13.1773	0.872775
587.087	-13.1993	0.874111
587.487	-13.2213	0.875462
587.888	-13.2433	0.876827
588.288	-13.2653	0.878206
588.689	-13.2873	0.879599
589.089	-13.3092	0.881005
589.489	-13.3312	0.882424
589.89	-13.3531	0.883857
590.29	-13.375	0.885302
590.691	-13.3969	0.88676
591.091	-13.4188	0.88823
591.491	-13.4406	0.889712
591.892	-13.4625	0.891207
592.292	-13.4843	0.892713
592.693	-13.5061	0.894231
593.093	-13.5279	0.895761
593.493	-13.5497	0.897302
593.894	-13.5715	0.898854
594.294	-13.5933	0.900418
594.695	-13.6151	0.901993
595.095	-13.6369	0.903578
595.495	-13.6586	0.905174
595.896	-13.6804	0.906781
596.296	-13.7022	0.908398
596.697	-13.724	0.910026
597.097	-13.7458	0.911663
597.497	-13.7676	0.91331
597.898	-13.7894	0.914967
598.298	-13.8112	0.916634
598.699	-13.833	0.91831
599.099	-13.8548	0.919996
599.499	-13.8767	0.921691
599.9	-13.8985	0.923394
600.3	-13.9204	0.925107
600.701	-13.9423	0.926828
601.101	-13.9642	0.928558
601.502	-13.9861	0.930296
601.902	-14.0081	0.932043
602.302	-14.03	0.933798
602.703	-14.052	0.93556
603.103	-14.074	0.93733
603.504	-14.0961	0.939108
603.904	-14.1181	0.940894
604.304	-14.1402	0.942687
604.705	-14.1623	0.944487
605.105	-14.1845	0.946294
605.506	-14.2067	0.948108
605.906	-14.2289	0.949928
606.306	-14.2511	0.951755
606.707	-14.2734	0.953589
607.107	-14.2958	0.955429
607.508	-14.3181	0.957275
607.908	-14.3405	0.959127
608.308	-14.363	0.960985
608.709	-14.3855	0.962848
609.109	-14.408	0.964717
609.51	-14.4306	0.966591
609.91	-14.4532	0.96847
610.31	-14.4759	0.970355
610.711	-14.4987	0.972244
611.111	-14.5214	0.974138
611.512	-14.5443	0.976037
611.912	-14.5672	0.97794
612.312	-14.5901	0.979848
612.713	-14.6131	0.981759
613.113	-14.6362	0.983675
613.514	-14.6593	0.985594
613.914	-14.6825	0.987517
614.314	-14.7057	0.989443
614.715	-14.729	0.991373
615.115	-14.7524	0.993306
615.516	-14.7758	0.995242
615.916	-14.7993	0.997181
616.316	-14.8229	0.999123
616.717	-14.8466	1.00107
617.117	-14.8703	1.00301
617.518	-14.8941	1.00496
617.918	-14.9179	1.00691
618.318	-14.9419	1.00887
618.719	-14.9659	1.01082
619.119	-14.99	1.01278
619.52	-15.0142	1.01474
619.92	-15.0384	1.0167
620.32	-15.0627	1.01866
620.721	-15.0872	1.02062
621.121	-15.1117	1.02258
621.522	-15.1362	1.02455
621.922	-15.1609	1.02651
622.322	-15.1856	1.02847
622.723	-15.2105	1.03044
623.123	-15.2353	1.0324
623.524	-15.2603	1.03436
623.924	-15.2853	1.03633
624.324	-15.3104	1.03829
624.725	-15.3356	1.04025
625.125	-15.3609	1.04221
625.526	-15.3862	1.04417
625.926	-15.4116	1.04612
626.326	-15.437	1.04808
626.727	-15.4625	1.05003
627.127	-15.4881	1.05198
627.528	-15.5138	1.05393
627.928	-15.5395	1.05587
628.328	-15.5652	1.05781
628.729	-15.5911	1.05975
629.129	-15.617	1.06169
629.53	-15.6429	1.06362
629.93	-15.6689	1.06555
630.33	-15.695	1.06747
630.731	-15.7211	1.06939
631.131	-15.7473	1.07131
631.532	-15.7735	1.07322
631.932	-15.7998	1.07512
632.332	-15.8261	1.07702
632.733	-15.8525	1.07892
633.133	-15.879	1.08081
633.534	-15.9054	1.0827
633.934	-15.932	1.08458
634.334	-15.9585	1.08645
634.735	-15.9852	1.08832
635.135	-16.0118	1.09018
635.536	-16.0385	1.09203
635.936	-16.0653	1.09388
636.336	-16.0921	1.09572
636.737	-16.1189	1.09755
637.137	-16.1458	1.09937
637.538	-16.1727	1.10119
637.938	-16.1996	1.103
638.338	-16.2266	1.1048
638.739	-16.2536	1.1066
639.139	-16.2807	1.10838
639.54	-16.3078	1.11016
639.94	-16.3349	1.11192
640.34	-16.362	1.11368
640.741	-16.3892	1.11543
641.141	-16.4164	1.11717
641.542	-16.4437	1.1189
641.942	-16.4709	1.12062
642.342	-16.4982	1.12233
642.743	-16.5255	1.12403
643.143	-16.5529	1.12571
643.544	-16.5802	1.12739
643.944	-16.6076	1.12906
644.344	-16.635	1.13071
644.745	-16.6624	1.13236
645.145	-16.6899	1.13399
645.546	-16.7173	1.13561
645.946	-16.7448	1.13722
646.346	-16.7723	1.13882
646.747	-16.7998	1.1404
647.147	-16.8273	1.14197
647.548	-16.8549	1.14353
647.948	-16.8824	1.14507
648.348	-16.91	1.14661
648.749	-16.9375	1.14812
649.149	-16.9651	1.14963
649.55	-16.9927	1.15112
649.95	-17.0202	1.1526
650.35	-17.0478	1.15406
650.751	-17.0754	1.15551
651.151	-17.103	1.15694
651.552	-17.1306	1.15836
651.952	-17.1582	1.15976
652.352	-17.1858	1.16115
652.753	-17.2134	1.16252
653.153	-17.241	1.16388
653.554	-17.2686	1.16522
653.954	-17.2962	1.16655
654.354	-17.3238	1.16786
654.755	-17.3514	1.16915
655.155	-17.379	1.17043
655.556	-17.4066	1.1717
655.956	-17.4342	1.17295
656.356	-17.4618	1.17419
656.757	-17.4893	1.17542
657.157	-17.5169	1.17663
657.558	-17.5445	1.17782
657.958	-17.5721	1.179
658.358	-17.5997	1.18017
658.759	-17.6273	1.18133
659.159	-17.6548	1.18247
659.56	-17.6824	1.1836
659.96	-17.71	1.18472
660.36	-17.7376	1.18583
660.761	-17.7651	1.18692
661.161	-17.7927	1.188
661.562	-17.8203	1.18907
661.962	-17.8478	1.19013
662.362	-17.8754	1.19117
662.763	-17.903	1.19221
663.163	-17.9305	1.19323
663.564	-17.9581	1.19424
663.964	-17.9857	1.19524
664.364	-18.0132	1.19623
664.765	-18.0408	1.19721
665.165	-18.0684	1.19818
665.566	-18.0959	1.19914
665.966	-18.1235	1.20009
666.366	-18.151	1.20103
666.767	-18.1786	1.20196
667.167	-18.2061	1.20288
667.568	-18.2337	1.20379
667.968	-18.2612	1.20469
668.368	-18.2888	1.20558
668.769	-18.3164	1.20647
669.169	-18.3439	1.20734
669.57	-18.3715	1.20821
669.97	-18.399	1.20906
670.37	-18.4266	1.20991
670.771	-18.4541	1.21075
671.171	-18.4816	1.21159
671.572	-18.5092	1.21241
671.972	-18.5367	1.21323
672.372	-18.5643	1.21405
672.773	-18.5918	1.21485
673.173	-18.6194	1.21565
673.574	-18.6469	1.21644
673.974	-18.6745	1.21722
674.374	-18.702	1.218
674.775	-18.7295	1.21877
675.175	-18.7571	1.21954
675.576	-18.7846	1.2203
675.976	-18.8122	1.22105
676.376	-18.8397	1.2218
676.777	-18.8672	1.22254
677.177	-18.8948	1.22328
677.578	-18.9223	1.22401
677.978	-18.9499	1.22474
678.378	-18.9774	1.22546
